Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values
17.7,124.2,L,,,,,,20.8,177.2,L,,,,,,24.8,81.1,M,,,,,,28.8,66,L,,,,,,31.4,32,L,,,,,,34.6,28.8,M,,,,,,37.3,168,L,,,,,,66,48.4,L,,,,,,139.2,179.1,L,,,,,,16.3,163.5,L,,,,,,18.2,80.8,L,,,,,,20.8,136.2,L,,,,,,21.3,193.3,L,,,,,,50.4,202.8,M,,,,,,121.2,89.5,L,,,,,,61.2,47.6,L,,,,,,74.3,41,L,,,,,,89.3,11.7,M,,,,,,39.9,201.4,M,,,,,,72.5,235,M,,,,,,118.3,35.3,M,,,,,,47.6,57.3,M,,,,,,56,19.5,M,,,,,,69.1,10.8,L,,,,,,41.2,133.4,M,,,,,,79.9,192.8,M,,,,,,149.1,54.3,M,,,,
17.7,162.1,L,,,,,,21,60.5,L,,,,,,24.8,96.8,L,,,,,,28.8,87.6,M,,,,,,31.4,37.3,L,,,,,,34.6,47.1,L,,,,,,37.3,181.1,L,,,,,,66,178.5,L,,,,,,139.2,235.3,L,,,,,,16.5,46.5,M,,,,,,18.2,99,L,,,,,,20.8,143.3,L,,,,,,21.3,210.6,M,,,,,,50.8,33,M,,,,,,121.5,199,L,,,,,,61.5,10.7,L,,,,,,74.3,49.5,L,,,,,,89.3,15.6,L,,,,,,40.5,61.5,L,,,,,,73.4,196.3,L,,,,,,118.3,72.6,L,,,,,,48.2,16.3,M,,,,,,56.7,10.4,M,,,,,,69.1,46.3,M,,,,,,41.2,141.2,M,,,,,,80.3,34.3,M,,,,,,151.7,20.3,L,,,,
17.7,165.4,L,,,,,,21.4,91.2,L,,,,,,24.8,124.2,M,,,,,,28.8,98.7,L,,,,,,31.4,41.2,S,,,,,,34.6,131.4,L,,,,,,37.9,51.6,L,,,,,,66.7,56.2,L,,,,,,139.9,123.6,M,,,,,,16.5,106.2,L,,,,,,18.2,104.9,L,,,,,,20.8,149.8,L,,,,,,21.7,67.8,L,,,,,,50.8,107.3,L,,,,,,122.5,50.8,M,,,,,,61.5,50.3,M,,,,,,74.9,26.7,M,,,,,,89.3,24.8,L,,,,,,40.5,152.3,L,,,,,,73.8,3.5,L,,,,,,118.3,139.2,L,,,,,,48.2,27.4,L,,,,,,56.7,13.7,M,,,,,,69.7,25.4,M,,,,,,41.2,162.1,M,,,,,,81.2,211.9,M,,,,,,151.7,163.6,L,,,,
17.7,192.9,S,,,,,,21.5,3.3,M,,,,,,24.8,134,L,,,,,,28.8,136.6,M,,,,,,31.4,87.6,L,,,,,,34.6,135.3,M,,,,,,37.9,94.1,L,,,,,,66.7,105.3,S,,,,,,141.9,132.1,S,,,,,,16.7,9.5,L,,,,,,18.2,121.8,L,,,,,,20.8,166.8,M,,,,,,21.7,99.5,M,,,,,,51.7,113.8,L,,,,,,122.5,145.1,L,,,,,,61.9,36.5,S,,,,,,74.9,36.5,M,,,,,,89.3,38.4,L,,,,,,40.5,210.5,M,,,,,,74.3,14.3,L,,,,,,119,119.6,L,,,,,,48.2,36.5,L,,,,,,56.7,56.7,L,,,,,,69.7,56,M,,,,,,41.8,6.5,M,,,,,,82.1,235.8,M,,,,,,152.3,128.1,M,,,,
17.8,59.2,L,,,,,,21.5,34.5,M,,,,,,24.8,167.4,M,,,,,,28.8,149.7,L,,,,,,31.4,134,L,,,,,,34.6,171.3,M,,,,,,37.9,192.2,L,,,,,,66.7,227.5,M,,,,,,141.9,143.2,M,,,,,,16.7,141.4,M,,,,,,18.2,137.5,L,,,,,,20.8,190.2,L,,,,,,21.7,173.3,M,,,,,,52.1,207.6,M,,,,,,122.5,225.8,M,,,,,,61.9,54.7,M,,,,,,75.6,13,L,,,,,,89.9,46.3,M,,,,,,41.2,34.6,S,,,,,,74.3,152.9,M,,,,,,119.6,165.4,L,,,,,,48.9,20.8,M,,,,,,57.3,2.6,M,,,,,,70.4,5.9,M,,,,,,41.8,34.6,L,,,,,,82.5,8.3,L,,,,,,152.3,153,M,,,,
17.9,8.1,L,,,,,,21.5,52.1,L,,,,,,24.8,182.4,L,,,,,,28.8,168.7,S,,,,,,31.4,154.9,L,,,,,,34.6,175.9,L,,,,,,38.6,108.5,L,,,,,,67.3,15,S,,,,,,141.9,153.6,M,,,,,,16.8,30.9,L,,,,,,18.2,151.8,L,,,,,,21.4,113.1,M,,,,,,21.7,201.5,L,,,,,,52.1,223.2,L,,,,,,122.9,174.2,M,,,,,,61.9,60.6,L,,,,,,76.2,2,L,,,,,,89.9,60.6,M,,,,,,41.2,205.9,M,,,,,,75.1,227.1,L,,,,,,120.3,60.1,L,,,,,,48.9,24.1,M,,,,,,57.3,5.9,L,,,,,,71,32.6,L,,,,,,41.8,47.7,M,,,,,,82.5,22.1,M,,,,,,153,176.5,L,,,,
18.3,24.2,M,,,,,,21.5,103.6,M,,,,,,25.5,22.2,M,,,,,,28.8,183,S,,,,,,32,11.8,L,,,,,,34.6,192.9,L,,,,,,38.6,113.1,M,,,,,,67.3,31.4,L,,,,,,143.2,39.2,L,,,,,,16.9,51.5,L,,,,,,18.2,155,L,,,,,,21.5,126.4,L,,,,,,22.1,51.2,M,,,,,,52.6,135.5,M,,,,,,125.9,159,L,,,,,,62.5,3.3,L,,,,,,76.2,56,L,,,,,,91.2,30,L,,,,,,41.8,30.1,L,,,,,,75.6,102.9,S,,,,,,120.9,190.9,M,,,,,,49.1,34.1,L,,,,,,58,45.6,M,,,,,,71,41.7,L,,,,,,41.8,54.3,L,,,,,,82.5,121.2,L,,,,,,153.6,32,M,,,,
18.3,56.9,L,,,,,,21.5,126.4,S,,,,,,25.5,73.9,M,,,,,,29.4,36,L,,,,,,32,111.1,L,,,,,,35.3,2,M,,,,,,39.2,20.9,L,,,,,,67.3,126.2,M,,,,,,143.8,102.6,L,,,,,,16.9,158.3,M,,,,,,18.4,142.7,M,,,,,,21.5,160.3,M,,,,,,22.1,154.2,M,,,,,,53,21.7,L,,,,,,125.9,204.1,L,,,,,,63.2,13,L,,,,,,76.2,63.8,L,,,,,,91.2,50.2,L,,,,,,41.8,73.9,M,,,,,,75.6,122.5,L,,,,,,122.3,217.7,S,,,,,,49.5,43,M,,,,,,58,60.6,M,,,,,,71,59.3,M,,,,,,42.5,10.5,M,,,,,,82.5,167.6,L,,,,,,157.6,12.4,M,,,,
18.3,70,S,,,,,,21.5,130.3,M,,,,,,25.5,77.1,M,,,,,,29.4,41.2,L,,,,,,32,126.2,L,,,,,,35.3,18.3,L,,,,,,39.2,118.3,M,,,,,,68,43.1,S,,,,,,145.1,49,L,,,,,,17.1,97.1,M,,,,,,18.5,46,M,,,,,,21.5,170,L,,,,,,22.6,43,S,,,,,,53,79.9,M,,,,,,127.3,166.8,S,,,,,,63.2,21.5,L,,,,,,76.9,44.3,L,,,,,,91.9,4.6,M,,,,,,41.8,132.1,L,,,,,,75.6,144.6,L,,,,,,122.9,42.5,L,,,,,,49.5,54.1,M,,,,,,58.6,35.8,L,,,,,,71.7,17.6,L,,,,,,42.5,146.4,M,,,,,,83,61.7,M,,,,,,157.6,209.9,L,,,,
18.3,81.1,M,,,,,,21.5,146.6,M,,,,,,25.5,126.8,L,,,,,,29.4,53,L,,,,,,32,141.9,L,,,,,,35.3,68,L,,,,,,39.2,142.5,S,,,,,,68,111.8,L,,,,,,145.8,207.2,M,,,,,,17.1,176.9,L,,,,,,18.9,64.5,L,,,,,,21.5,184.4,M,,,,,,22.6,136.4,S,,,,,,53,216.3,M,,,,,,127.7,24.8,L,,,,,,63.2,43.6,M,,,,,,77.5,7.2,L,,,,,,91.9,20.8,L,,,,,,41.8,141.2,L,,,,,,75.6,171.6,M,,,,,,122.9,129.4,L,,,,,,49.5,60.6,M,,,,,,58.6,51.5,M,,,,,,71.7,36.5,L,,,,,,42.5,173.9,L,,,,,,83.4,42.1,S,,,,,,157.6,235.3,L,,,,
18.3,98.7,L,,,,,,21.5,150.5,M,,,,,,25.5,163.4,L,,,,,,29.4,70.6,M,,,,,,32,147.1,M,,,,,,35.3,139.9,S,,,,,,39.2,160.2,L,,,,,,68,159.5,L,,,,,,146.4,31.4,M,,,,,,17.3,27.6,L,,,,,,18.9,77.5,L,,,,,,22.1,13.7,L,,,,,,22.6,161.1,L,,,,,,53.9,172.9,L,,,,,,127.7,136.4,L,,,,,,63.2,63.8,L,,,,,,77.5,19.5,M,,,,,,91.9,42.3,M,,,,,,41.8,163.4,M,,,,,,76,162,M,,,,,,122.9,153,M,,,,,,49.5,64.5,L,,,,,,59.3,17.6,S,,,,,,72.3,29.3,L,,,,,,42.5,197.4,M,,,,,,83.4,52.6,M,,,,,,158.2,116.4,L,,,,
18.4,119.9,L,,,,,,21.5,168.1,M,,,,,,26.1,88.9,M,,,,,,29.4,79.8,M,,,,,,32.7,6.5,L,,,,,,36,41.2,M,,,,,,39.2,187.6,L,,,,,,68,195.5,L,,,,,,147.1,13.7,M,,,,,,17.3,62.8,L,,,,,,18.9,96.4,M,,,,,,22.1,24.1,M,,,,,,22.6,234.5,M,,,,,,53.9,180.2,L,,,,,,128.6,80.3,M,,,,,,63.8,16.9,L,,,,,,77.5,24.1,S,,,,,,92.5,35.2,L,,,,,,41.8,168,M,,,,,,76.4,29.1,S,,,,,,122.9,230.1,M,,,,,,50.2,17.6,L,,,,,,59.3,21.5,L,,,,,,72.3,48.9,L,,,,,,43.1,22.2,M,,,,,,84.7,16.1,NC,,,,,,158.2,139.9,L,,,,
18.6,101.6,M,,,,,,22.1,43,NC,,,,,,26.1,92.8,L,,,,,,29.4,126.2,L,,,,,,33.3,48.4,M,,,,,,36,81.7,L,,,,,,39.9,12.4,L,,,,,,68.6,94.8,M,,,,,,147.1,64.1,L,,,,,,17.3,136,M,,,,,,18.9,134.2,L,,,,,,22.1,34.5,M,,,,,,23,73,S,,,,,,54.3,142,L,,,,,,128.6,108.1,L,,,,,,63.8,32.6,L,,,,,,78.2,31.3,M,,,,,,92.5,57.3,M,,,,,,42.5,2,L,,,,,,76.4,40.8,L,,,,,,123.6,178.5,L,,,,,,50.2,48.2,M,,,,,,59.3,24.8,L,,,,,,72.3,52.1,L,,,,,,43.1,41.8,L,,,,,,85.1,185,L,,,,,,160.2,170.6,S,,,,
18.8,14.5,M,,,,,,22.1,69.7,S,,,,,,26.1,159.5,L,,,,,,29.4,179.1,L,,,,,,33.3,79.1,L,,,,,,36,87.6,M,,,,,,39.9,78.4,L,,,,,,68.6,118.3,L,,,,,,147.7,119,L,,,,,,17.6,4.6,L,,,,,,19.5,3.3,L,,,,,,22.1,57.3,L,,,,,,23,77.3,M,,,,,,54.3,151.6,M,,,,,,129,71.7,L,,,,,,64.5,9.1,M,,,,,,78.2,52.1,M,,,,,,93.8,11.7,L,,,,,,42.5,46.4,L,,,,,,76.4,77.3,L,,,,,,124.2,245.2,M,,,,,,50.8,26.7,M,,,,,,59.3,28.7,M,,,,,,73,9.1,M,,,,,,43.1,73.9,L,,,,,,85.1,204.1,L,,,,,,161.5,185.7,M,,,,
19,41.8,M,,,,,,22.1,73,L,,,,,,26.8,5.2,L,,,,,,30.1,57.5,L,,,,,,33.3,83.7,M,,,,,,36,96.8,L,,,,,,39.9,86.9,L,,,,,,68.6,242.5,L,,,,,,147.7,196.1,M,,,,,,17.6,24.1,L,,,,,,19.5,16.9,L,,,,,,22.1,87.3,L,,,,,,23,83.8,L,,,,,,54.3,157.2,L,,,,,,129.9,7.4,L,,,,,,64.5,39.7,L,,,,,,78.8,15.6,L,,,,,,93.8,16.9,M,,,,,,42.5,79.1,L,,,,,,76.9,66.4,M,,,,,,125.5,79.1,M,,,,,,50.8,30,L,,,,,,59.3,39.1,M,,,,,,73,13.7,L,,,,,,43.1,107.9,L,,,,,,85.6,72.5,L,,,,,,162.1,100,L,,,,
19,87.3,S,,,,,,22.1,164.2,M,,,,,,26.8,11.1,L,,,,,,30.1,62.1,M,,,,,,33.3,171.9,L,,,,,,36,143.8,L,,,,,,39.9,155.6,M,,,,,,69.3,61.5,S,,,,,,148.4,22.2,L,,,,,,17.6,40.4,M,,,,,,19.5,36.5,L,,,,,,22.1,146.6,L,,,,,,23,197.2,L,,,,,,54.7,49.9,M,,,,,,130.7,91.6,L,,,,,,64.5,58,L,,,,,,78.8,39.1,L,,,,,,93.8,53.4,L,,,,,,42.5,119,S,,,,,,77.3,113.4,L,,,,,,125.5,209.2,M,,,,,,50.8,39.7,M,,,,,,59.9,11.7,L,,,,,,73,22.1,M,,,,,,43.1,113.8,L,,,,,,85.6,113.4,M,,,,,,162.1,226.9,L,,,,
19,95.4,L,,,,,,22.8,39.7,L,,,,,,26.8,15,L,,,,,,30.1,142.5,L,,,,,,34,53.6,L,,,,,,36.6,37.3,L,,,,,,40.5,43.8,L,,,,,,69.3,87.6,M,,,,,,149.1,56.9,S,,,,,,17.6,44.3,L,,,,,,19.5,74.3,M,,,,,,22.1,153.7,L,,,,,,23,230.2,L,,,,,,54.7,67.8,L,,,,,,131.2,123.8,L,,,,,,65.1,24.1,L,,,,,,78.8,59.3,M,,,,,,93.8,63.8,M,,,,,,43.1,10.5,L,,,,,,77.7,96.9,L,,,,,,127.5,139.9,M,,,,,,51.2,10.5,L,,,,,,59.9,32.6,M,,,,,,73.4,22.2,M,,,,,,43.1,179.1,L,,,,,,86,30.4,M,,,,,,162.8,23.5,L,,,,
19,111.1,L,,,,,,22.8,48.9,M,,,,,,26.8,111.1,L,,,,,,30.1,145.8,M,,,,,,34,57.5,L,,,,,,36.6,73.9,L,,,,,,40.5,175.9,L,,,,,,70,142.5,L,,,,,,149.1,168.7,L,,,,,,17.6,74.9,M,,,,,,19.5,117.9,M,,,,,,22.1,177.8,L,,,,,,23,242.8,L,,,,,,54.7,94.2,M,,,,,,131.2,218.5,M,,,,,,65.1,28,M,,,,,,79.5,48.2,M,,,,,,94.5,27.4,M,,,,,,43.1,24.8,L,,,,,,77.7,180.2,M,,,,,,128.1,166.7,L,,,,,,51.5,5.2,S,,,,,,59.9,42.3,M,,,,,,74.3,56,L,,,,,,43.1,185,L,,,,,,86,90.3,L,,,,,,164.1,85,M,,,,
19,139.2,L,,,,,,22.8,86,S,,,,,,26.8,117,L,,,,,,30.1,172.6,L,,,,,,34,61.5,L,,,,,,36.6,188.3,L,,,,,,40.5,183.7,L,,,,,,70,173.2,L,,,,,,149.1,232.1,L,,,,,,17.6,86.6,L,,,,,,19.5,127.7,M,,,,,,22.1,194.1,M,,,,,,23.5,14.8,L,,,,,,54.7,125.5,L,,,,,,131.6,44.7,M,,,,,,65.1,50.2,S,,,,,,79.6,10.7,M,,,,,,95.1,31.9,L,,,,,,43.1,55.6,M,,,,,,78.2,241.9,M,,,,,,128.1,198.1,L,,,,,,51.5,7.8,L,,,,,,60.6,3.9,L,,,,,,74.3,62.5,L,,,,,,43.8,37.9,M,,,,,,86.4,129.4,M,,,,,,164.7,157.6,L,,,,
19,181.7,L,,,,,,22.8,123.1,L,,,,,,26.8,151.7,L,,,,,,30.1,190.9,L,,,,,,34,70.6,L,,,,,,37.3,57.5,L,,,,,,41.2,58.2,M,,,,,,70,214.4,M,,,,,,150.4,147.1,L,,,,,,17.6,94.5,M,,,,,,19.5,130.9,M,,,,,,22.8,50.2,L,,,,,,23.5,28.7,L,,,,,,55.2,167.6,L,,,,,,131.6,210.6,L,,,,,,65.8,2,M,,,,,,80.1,27.4,L,,,,,,95.1,39.1,M,,,,,,43.1,86.9,L,,,,,,78.6,86,L,,,,,,128.8,67.3,L,,,,,,51.5,15.4,L,,,,,,60.6,7.8,L,,,,,,74.9,5.2,L,,,,,,43.8,65.4,M,,,,,,86.4,162,M,,,,,,165.4,92.2,S,,,,
19.5,48,M,,,,,,22.8,142.7,L,,,,,,26.8,154.9,L,,,,,,30.7,26.1,M,,,,,,34,99.4,L,,,,,,37.3,166.7,L,,,,,,41.2,99.4,L,,,,,,70.6,74.5,M,,,,,,151,137.9,L,,,,,,17.6,103.6,L,,,,,,19.5,180.5,L,,,,,,22.8,53.4,M,,,,,,23.5,55.6,L,,,,,,55.2,234.5,L,,,,,,132,183.3,M,,,,,,65.8,5.2,L,,,,,,80.8,2.6,S,,,,,,95.1,45.6,L,,,,,,43.1,156.9,L,,,,,,79,188.1,M,,,,,,129.4,258.2,M,,,,,,51.5,57.3,M,,,,,,60.6,48.2,L,,,,,,74.9,39.7,M,,,,,,43.8,86.9,L,,,,,,87.3,218.5,L,,,,,,165.4,200,L,,,,
19.6,29.4,M,,,,,,22.8,181.1,M,,,,,,26.8,194.8,M,,,,,,30.7,45.1,L,,,,,,34,130.1,L,,,,,,37.9,51,L,,,,,,41.2,104.6,M,,,,,,70.6,80.4,L,,,,,,151,216.4,M,,,,,,17.6,108.8,L,,,,,,19.7,86.9,L,,,,,,22.8,67.1,M,,,,,,23.5,120.7,L,,,,,,55.6,196.3,L,,,,,,132.5,100.8,L,,,,,,65.8,54.1,M,,,,,,80.8,35.2,L,,,,,,95.8,2,S,,,,,,43.1,190.2,S,,,,,,79,212.4,L,,,,,,130.1,251.7,L,,,,,,51.9,51.1,M,,,,,,60.6,56.7,L,,,,,,75.6,18.9,L,,,,,,43.8,102.6,L,,,,,,87.7,97.3,L,,,,,,166.1,74.5,L,,,,
19.6,35.3,L,,,,,,23.3,119.6,L,,,,,,27.5,48.4,M,,,,,,30.7,74.5,M,,,,,,34,151.7,M,,,,,,37.9,64.1,L,,,,,,41.2,122.9,M,,,,,,71.3,24.8,L,,,,,,151.7,105.3,M,,,,,,17.6,114.7,M,,,,,,19.9,148.5,M,,,,,,22.8,73.6,L,,,,,,23.5,142.5,L,,,,,,55.6,228,S,,,,,,132.9,15.6,M,,,,,,65.8,61.2,L,,,,,,80.8,55.4,L,,,,,,96.4,23.5,L,,,,,,43.1,198.1,L,,,,,,79,219.3,M,,,,,,130.7,111.1,M,,,,,,52.1,22.8,M,,,,,,60.6,63.8,L,,,,,,75.6,26.1,S,,,,,,44.5,31.4,M,,,,,,87.7,102.5,L,,,,,,166.1,112.4,M,,,,
19.6,78.4,L,,,,,,23.5,15.6,L,,,,,,27.5,52.3,L,,,,,,30.7,83.7,M,,,,,,34,183.7,L,,,,,,37.9,77.8,L,,,,,,41.2,127.5,M,,,,,,71.3,106.6,M,,,,,,152.3,176.5,L,,,,,,17.6,123.1,M,,,,,,20.2,24.1,M,,,,,,22.8,96.4,L,,,,,,23.5,189.4,M,,,,,,56,10,S,,,,,,133.3,202,M,,,,,,66.4,35.8,L,,,,,,81.4,22.8,L,,,,,,96.4,57.3,L,,,,,,43.8,98.1,L,,,,,,79.5,49.1,L,,,,,,130.7,130.1,M,,,,,,52.1,36.5,L,,,,,,61.2,14.3,M,,,,,,75.6,32.6,M,,,,,,44.5,81.1,S,,,,,,88.2,82.5,M,,,,,,166.1,128.1,L,,,,
19.6,92.2,L,,,,,,23.5,31.3,L,,,,,,27.5,84.3,L,,,,,,30.7,129.4,L,,,,,,34,190.2,M,,,,,,37.9,122.3,S,,,,,,41.2,137.9,S,,,,,,71.3,188.3,M,,,,,,153,112.4,S,,,,,,17.6,129,M,,,,,,20.2,56,M,,,,,,22.8,116.6,S,,,,,,23.5,225.8,L,,,,,,56.5,42.1,L,,,,,,133.3,232.4,L,,,,,,66.4,46.3,M,,,,,,81.4,42.3,L,,,,,,96.6,6.4,L,,,,,,43.8,126.2,L,,,,,,80.3,23,L,,,,,,131.4,87.6,M,,,,,,52.1,45.6,M,,,,,,62.5,18.9,L,,,,,,75.6,59.3,L,,,,,,44.5,190.9,M,,,,,,88.2,122,M,,,,,,167.4,8.5,M,,,,
19.6,114.4,S,,,,,,23.5,46.3,S,,,,,,27.5,103.3,L,,,,,,30.7,164.1,M,,,,,,34.6,17,L,,,,,,37.9,160.2,L,,,,,,41.8,34,L,,,,,,72.6,52.3,L,,,,,,153,154.9,S,,,,,,17.6,174.6,L,,,,,,20.2,61.9,L,,,,,,22.8,119.9,M,,,,,,23.9,7.4,L,,,,,,56.5,86.4,L,,,,,,134.2,172.4,L,,,,,,67.1,18.2,S,,,,,,81.4,62.5,M,,,,,,97.1,49.5,L,,,,,,43.8,173.9,L,,,,,,80.3,34.7,L,,,,,,131.4,181.1,S,,,,,,52.8,12.4,L,,,,,,62.5,22.8,M,,,,,,76.2,11.7,L,,,,,,45.1,138.6,M,,,,,,88.2,177.6,S,,,,,,168.7,137.9,M,,,,
19.6,132.1,M,,,,,,23.5,55.4,L,,,,,,27.5,107.9,L,,,,,,30.7,187,M,,,,,,34.6,94.8,L,,,,,,38.6,5.9,L,,,,,,41.8,65.4,M,,,,,,72.6,133.4,L,,,,,,153,204,L,,,,,,17.6,185.7,M,,,,,,20.2,67.8,M,,,,,,22.8,129.6,L,,,,,,23.9,11.7,L,,,,,,56.9,36.5,M,,,,,,135.5,37.4,L,,,,,,67.2,58.1,M,,,,,,82.7,7.2,M,,,,,,97.1,64.5,L,,,,,,43.8,178.5,L,,,,,,80.8,129.9,L,,,,,,132.7,12.4,M,,,,,,52.8,20.9,L,,,,,,62.5,27.4,L,,,,,,76.2,35.8,L,,,,,,45.8,26.8,M,,,,,,88.6,36.9,L,,,,,,169.3,166.7,L,,,,
19.6,135.1,M,,,,,,23.5,89.9,M,,,,,,27.5,143.8,L,,,,,,31.4,13.7,L,,,,,,34.6,122.9,M,,,,,,38.6,22.2,M,,,,,,41.8,151.7,M,,,,,,72.6,151,L,,,,,,153.6,31.4,M,,,,,,17.6,194.1,M,,,,,,20.2,92.5,M,,,,,,23.5,7.8,S,,,,,,23.9,139.8,L,,,,,,56.9,55.2,M,,,,,,136.4,64.7,L,,,,,,67.8,13,L,,,,,,82.7,31.3,S,,,,,,97.7,15,M,,,,,,44.5,106.6,L,,,,,,80.8,248,M,,,,,,132.7,55.6,L,,,,,,52.8,62.5,L,,,,,,62.5,30.6,M,,,,,,76.2,47.6,M,,,,,,45.8,124.2,L,,,,,,89,144.6,L,,,,,,169.3,220.3,L,,,,
19.6,143.2,M,,,,,,23.5,101,L,,,,,,27.5,147.7,M,,,,,,31.4,21.6,L,,,,,,34.6,158.2,M,,,,,,38.6,84.3,M,,,,,,41.8,165.4,L,,,,,,72.6,231.4,L,,,,,,153.6,98.7,M,,,,,,18.2,13,M,,,,,,20.2,114.7,L,,,,,,23.5,16.9,M,,,,,,23.9,149.4,L,,,,,,56.9,244.5,S,,,,,,136.8,30,L,,,,,,67.8,21.5,L,,,,,,82.7,37.8,L,,,,,,97.7,60.6,L,,,,,,45.1,19.6,M,,,,,,81.2,201.5,L,,,,,,132.7,236,L,,,,,,53.4,42.3,M,,,,,,62.5,36.5,L,,,,,,76.2,52.8,M,,,,,,45.8,168.7,L,,,,,,89,169.4,L,,,,,,170.6,239.9,L,,,,
19.6,148.4,M,,,,,,23.5,116.6,M,,,,,,28.1,28.8,L,,,,,,31.4,48.4,L,,,,,,34.6,178.5,L,,,,,,38.6,102,M,,,,,,42.5,5.9,L,,,,,,73.2,178.5,S,,,,,,156.2,38.6,L,,,,,,18.2,16.3,L,,,,,,20.2,171.3,M,,,,,,23.5,41,L,,,,,,23.9,184.1,S,,,,,,57.8,129.9,L,,,,,,137.7,140.7,L,,,,,,67.8,43,L,,,,,,83.4,18.9,M,,,,,,98.4,35.2,L,,,,,,45.1,93.5,L,,,,,,81.2,233.2,L,,,,,,133.4,122.9,M,,,,,,53.5,33.6,M,,,,,,62.5,44.5,L,,,,,,76.9,2,M,,,,,,46.4,12.4,M,,,,,,89,243.2,L,,,,,,171.9,60.1,L,,,,
19.6,178.6,L,,,,,,23.5,187.6,L,,,,,,28.1,33.3,M,,,,,,31.4,92.2,S,,,,,,35.3,28.8,S,,,,,,38.6,109.8,M,,,,,,42.5,16.3,L,,,,,,73.9,205.9,L,,,,,,156.9,6.5,L,,,,,,18.2,20.2,L,,,,,,20.2,187,L,,,,,,23.5,79.5,L,,,,,,24.3,109,L,,,,,,57.8,203.7,M,,,,,,138.1,129.4,L,,,,,,68.4,31.3,M,,,,,,83.4,58.6,L,,,,,,98.4,41,L,,,,,,45.1,113.8,M,,,,,,81.6,56.9,L,,,,,,134,98.7,L,,,,,,53.8,59.7,L,,,,,,63.2,16.9,L,,,,,,76.9,15.6,M,,,,,,46.4,57.5,L,,,,,,89.9,193.7,L,,,,,,171.9,231.4,S,,,,
19.6,187.6,M,,,,,,23.8,65.8,L,,,,,,28.1,56.2,M,,,,,,31.4,108.5,L,,,,,,35.3,44.5,L,,,,,,38.6,114.4,M,,,,,,42.5,30.7,L,,,,,,74.5,38.6,L,,,,,,158.9,171.9,S,,,,,,18.2,37.1,L,,,,,,20.2,192.8,L,,,,,,23.5,101,L,,,,,,24.3,114.7,L,,,,,,58.6,189.8,L,,,,,,138.5,195.4,L,,,,,,69.1,26.1,L,,,,,,84,13.7,L,,,,,,98.4,53.4,S,,,,,,45.1,145.1,M,,,,,,81.6,150.3,S,,,,,,134.7,153,M,,,,,,54.1,9.1,L,,,,,,63.2,41,L,,,,,,77.1,42.6,M,,,,,,46.4,96.8,L,,,,,,89.9,234.1,M,,,,,,173.2,85.6,L,,,,
